"Date","M13035USM156NNBR"
1965-10-01,4.56
1965-11-01,4.6
1965-12-01,4.68
1966-01-01,4.74
1966-02-01,4.78
1966-03-01,4.92
1966-04-01,4.96
1966-05-01,4.98
1966-06-01,5.07
1966-07-01,5.16
1966-08-01,5.31
1966-09-01,5.49
1966-10-01,5.41
1966-11-01,5.35
1966-12-01,5.39
1967-01-01,5.2
1967-02-01,5.03
1967-03-01,5.13
1967-04-01,5.11
1967-05-01,5.24
1967-06-01,5.44
1967-07-01,5.58
1967-08-01,5.62
1967-09-01,5.65
1967-10-01,5.82
1967-11-01,6.07
1967-12-01,6.19
1968-01-01,6.17
1968-02-01,6.1
1968-03-01,6.11
1968-04-01,6.21
1968-05-01,6.27
1968-06-01,6.28
1968-07-01,6.24
1968-08-01,6.02
1968-09-01,5.97
1968-10-01,6.09
1968-11-01,6.19
1968-12-01,6.45
